gene_id,gene_symbol,logFC_CRISPRoff,padj_CRISPRoff,logFC_KO,padj_KO,significant
ENSG00000140386.13,SCAPER,0.4601570446660456,0.1503888949191992,0.2600337589870117,0.41413623070544847,Not significant
ENSG00000091157.15,WDR7,-0.2106790116176576,0.15042822378515802,-0.3254503808706234,0.3287799875635224,Not significant
ENSG00000011009.12,LYPLA2,-0.34765928248539985,0.1504912672613713,-0.4726750579843595,0.25888886648473997,Not significant
ENSG00000090989.18,EXOC1,0.3029599362205526,0.15065077485321166,0.11931158670891322,0.6911612146342175,Not significant
ENSG00000171033.13,PKIA,-0.3234891075377488,0.15068061963532445,0.35922966368637094,0.3374176950624412,Not significant
ENSG00000121486.12,TRMT1L,0.2740274368162883,0.15079409242673242,-0.00852329046218576,0.9847675104197074,Not significant
ENSG00000109536.13,FRG1,-0.3412288119111927,0.15080300230381302,-0.05914707191311414,0.8560015536886635,Not significant
ENSG00000224578.5,HNRNPA1L3,-0.580338945892958,0.1511346627992027,-0.5218355908803287,0.17844128279083998,Not significant
ENSG00000186010.19,NDUFA13,0.2878007425955676,0.15122027540240696,0.13535579238532633,0.717055108034407,Not significant
ENSG00000075568.17,TMEM131,0.250481496981848,0.1516447022751914,6.205041780208583e-4,0.9986877746949502,Not significant
ENSG00000081307.15,UBA5,-0.2921825879005944,0.1516447022751914,-0.04038293301971048,0.9278265833017492,Not significant
ENSG00000122484.9,RPAP2,0.43708820715069074,0.15209803106284042,-0.3613855734169747,0.1432488238306166,Not significant
ENSG00000185414.20,MRPL30,-0.28793320859055854,0.15215112737204992,-0.05146417481868572,0.9035774988205748,Not significant
ENSG00000133243.10,BTBD2,-0.31864462768486657,0.15219450770359208,-0.8179311018975628,0.32415506779560144,Not significant
ENSG00000261915.6,NA,-4.054809002831761,0.15222643761773974,-0.14450845143754382,0.8608154418882634,Not significant
ENSG00000141030.13,COPS3,-0.3057344149009647,0.1526859896206453,-0.45264516130908017,0.16746439938553528,Not significant
ENSG00000204130.14,RUFY2,0.7755504983483581,0.1526859896206453,-0.33501331673921214,0.4474071693112193,Not significant
ENSG00000068697.7,LAPTM4A,0.27990519337388003,0.15285034868677846,0.15390925466760708,0.4989447291620884,Not significant
ENSG00000126561.18,STAT5A,-0.2410859657809064,0.15318242748212255,-0.33024441464665405,0.21525711490201557,Not significant
ENSG00000156384.15,SFR1,0.510764259574684,0.15344800922416543,0.3442697920570493,0.6590998663957102,Not significant
ENSG00000179632.11,MAF1,0.27675861302677185,0.1534915863852018,-0.2121228936940593,0.7023309562187998,Not significant
ENSG00000180628.15,PCGF5,-0.2421225006140543,0.15365054709479734,0.32377848798827363,0.1728450156457278,Not significant
ENSG00000115365.13,LANCL1,0.2619445187683234,0.15370861823651585,0.6481530742361754,0.02694186158447986,KO only
ENSG00000177106.17,EPS8L2,-0.6540286717257808,0.15379489161674356,0.3937027763765685,0.6921179627883703,Not significant
ENSG00000177963.15,RIC8A,-0.24133888636018247,0.15387214260745968,-0.12898633867450784,0.7536940782105941,Not significant
ENSG00000111726.13,CMAS,0.27508559033076013,0.15387214260745968,0.21297651304074192,0.3803716814790875,Not significant
ENSG00000185862.7,EVI2B,0.18633154871873345,0.1542915755593268,-0.05201914912912311,0.8201050199986427,Not significant
ENSG00000106799.15,TGFBR1,-0.22654373080646567,0.15455262121197427,0.7737013601032842,0.00419363537800086,KO only
ENSG00000204681.11,GABBR1,2.082738381468259,0.15455262121197427,-0.4297160883411685,0.6325022244744558,Not significant
ENSG00000134717.18,BTF3L4,-0.28206687297859,0.15458157804160777,-0.09732771437959677,0.7627055485524556,Not significant
ENSG00000101096.20,NFATC2,-0.19177681584964576,0.15469385251152604,-0.0947450284390656,0.7138116956328983,Not significant
ENSG00000122952.17,ZWINT,0.3258694982734935,0.15469385251152604,-0.08274332421158846,0.8395262315054245,Not significant
ENSG00000125037.13,EMC3,-0.26018332627389185,0.15472029138489737,-0.12261896498269236,0.8070809860665293,Not significant
ENSG00000128203.7,ASPHD2,0.45484246586055466,0.1547690326555789,0.11218799700856603,0.8787662898147043,Not significant
ENSG00000111817.19,DSE,1.422105820489078,0.1550178278741244,1.1937758186416711,0.1005272666773724,Not significant
ENSG00000285669.1,NA,-2.4454539024495436,0.1550695619910138,0.0424704729833455,0.9735308270680324,Not significant
ENSG00000159164.10,SV2A,0.2820184761919199,0.15508813148465822,0.6294397799577163,0.3038370248241734,Not significant
ENSG00000239672.8,NME1,-0.32670048512798294,0.1552868660822074,-0.33612171464182233,0.4833548875049006,Not significant
ENSG00000119711.13,ALDH6A1,-0.399369634212525,0.15539725756601913,0.0828765354645237,0.8652260355280902,Not significant
ENSG00000171735.21,CAMTA1,0.4707819816503168,0.15542857338133895,-0.5914453242788453,0.24447804436772907,Not significant
ENSG00000125246.16,CLYBL,-1.4933966691596958,0.1557846842067033,-0.4466887801395708,0.38027112018569514,Not significant
ENSG00000170836.13,PPM1D,-0.36547640618596433,0.1562119176119392,-0.2587372615234278,0.6203430754433339,Not significant
ENSG00000164543.7,STK17A,0.2821476445971793,0.15626686876492987,-0.2327485402713685,0.2963649464788428,Not significant
ENSG00000106400.12,ZNHIT1,-0.39749591691703134,0.15629963102257077,-0.8259332507370819,0.1536470282968037,Not significant
ENSG00000128294.16,TPST2,-0.2976369574306472,0.15649154493471662,-0.2053041444269043,0.8809203693985312,Not significant
ENSG00000203930.15,LINC00632,2.287415230578501,0.15663422284729073,-0.1816400259517842,0.8893696921437859,Not significant
ENSG00000161791.14,FMNL3,-0.23842578684022145,0.15665159230157402,0.6429350487409026,0.19314267848198044,Not significant
ENSG00000106367.15,AP1S1,-0.3248941965662941,0.1567354939072789,0.14925570124133314,0.8962512698359522,Not significant
ENSG00000197324.9,LRP10,0.19103824652311496,0.15697067327319433,-0.22954633854610032,0.46255925910493306,Not significant
ENSG00000140575.13,IQGAP1,-0.19787176671698847,0.15703216068843587,0.1205421026722296,0.5219369714120075,Not significant
ENSG00000176928.7,GCNT4,2.624281926895133,0.15703216068843587,-1.644255710199467,0.0218824671823042,KO only
ENSG00000136868.11,SLC31A1,-0.3140419268173053,0.1573704844228901,0.31291481807717514,0.5644536217964006,Not significant
ENSG00000011243.19,AKAP8L,0.3171958025171173,0.15751330503457223,0.40186605038906886,0.6663551302765032,Not significant
ENSG00000170144.23,HNRNPA3,-0.17319560145610852,0.15751330503457223,-0.04864147220130633,0.815288372357576,Not significant
ENSG00000214717.12,ZBED1,0.4161454149004955,0.15756078389220943,0.24236265241212507,0.9901095473220176,Not significant
ENSG00000160691.19,SHC1,-0.24060176867274607,0.15778647661861697,-0.3374855471025349,0.5532230306740711,Not significant
ENSG00000170653.19,ATF7,0.2183410092633835,0.15814565438393507,0.2002139446625228,0.7920425101009582,Not significant
ENSG00000151835.17,SACS,-0.3802510141749787,0.15843324944232767,-0.10371272908821068,0.7271859212680689,Not significant
ENSG00000265491.5,RNF115,0.21842243316138912,0.15843324944232767,0.02369151136814461,0.9440572686468148,Not significant
ENSG00000160392.14,C19orf47,-0.45105950361804265,0.15843324944232767,-0.2369479613446875,0.6995097115065139,Not significant
ENSG00000011007.13,ELOA,0.25278618339013637,0.15843324944232767,-0.5576131647086421,0.11283948330563534,Not significant
ENSG00000100243.22,CYB5R3,0.241851526701206,0.15850353665457284,0.00333731834639507,0.9929226913757244,Not significant
ENSG00000157933.11,SKI,-0.2511286957605271,0.15852203190575537,-0.5575373219578025,0.06212421706762591,Not significant
ENSG00000004766.17,VPS50,-0.40312920179316464,0.15858280242227815,-0.13604780525774365,0.7998532854647135,Not significant
ENSG00000101445.10,PPP1R16B,0.1993959286501968,0.15858280242227815,-0.23530471347459248,0.539002554296723,Not significant
ENSG00000119638.14,NEK9,0.24662798555675328,0.15858280242227815,-0.17233873163145164,0.5878245129902284,Not significant
ENSG00000081014.11,AP4E1,0.2671697270965692,0.15858280242227815,-0.1131729237505604,0.8349797031389364,Not significant
ENSG00000122085.17,MTERF4,-0.42108137963763453,0.158721562767934,-0.8678261167439683,0.01349504679708517,KO only
ENSG00000105755.8,ETHE1,0.4086841477961458,0.15878275755713353,0.4994832018052754,0.2250974397185336,Not significant
ENSG00000156515.25,HK1,-0.19415694673429856,0.15886430168083035,-0.06621897543300466,0.8716468153138418,Not significant
ENSG00000204463.14,BAG6,0.20935040226059812,0.15938216032166608,-0.1803133467569992,0.7253011583174377,Not significant
ENSG00000273820.2,USP27X,-1.0234693229174583,0.1594119429501876,-0.23767762737779025,0.7940171349730076,Not significant
ENSG00000182923.20,CEP63,-0.3576937777932954,0.1594119429501876,-0.14501137553862686,0.6280537290226681,Not significant
ENSG00000188177.15,ZC3H6,-0.5326184001537798,0.1595081568303021,0.06726979451567734,0.8338563433155056,Not significant
ENSG00000141084.12,RANBP10,-0.3333787355294703,0.15951426597795768,-0.4776564058554485,0.3422194743189829,Not significant
ENSG00000091483.8,FH,-0.3079268616624068,0.15958516040251075,-0.31172590330708283,0.5268818259034859,Not significant
ENSG00000102125.17,TAFAZZIN,-0.384981000009877,0.1596950596565351,-0.4247427874912844,0.4076249484893162,Not significant
ENSG00000127870.17,RNF6,0.2548952569887005,0.1597328726769836,-0.24167953394061792,0.43111593853451285,Not significant
ENSG00000187109.15,NAP1L1,-0.19899373957589403,0.1597508599619161,0.2439668666087309,0.10574588556029745,Not significant
ENSG00000124733.5,MEA1,0.32696013155456627,0.16000109670691134,0.38067279409991744,0.3882039245578655,Not significant
ENSG00000143353.12,LYPLAL1,0.7193142379611894,0.16004980842070352,0.13162360479343355,0.8100863476075707,Not significant
ENSG00000090263.16,MRPS33,-0.44713683794118103,0.16021320446365447,-0.25076782371953876,0.3173753686597549,Not significant
ENSG00000139190.17,VAMP1,0.6177896637214804,0.160316766288415,0.22421279463634852,0.795629065022739,Not significant
ENSG00000151552.13,QDPR,0.46403793255424425,0.16071437981726008,-0.10532168193497984,0.8299938033308137,Not significant
ENSG00000134986.14,NREP,0.43636200907164047,0.16073560701037384,1.7123941847966848,0.00145255007015456,KO only
ENSG00000156052.11,GNAQ,-0.384755172203339,0.16086288268938825,0.15362002970076413,0.5049662182008888,Not significant
ENSG00000198924.8,DCLRE1A,0.2768668644586889,0.1609481076187173,0.3595169697574024,0.5225581725500309,Not significant
ENSG00000229056.3,HECW2-AS1,-0.5280388475580028,0.16096397274026922,0.6279882301985524,0.09617802157147272,Not significant
ENSG00000171806.12,METTL18,0.4384775125437488,0.16096397274026922,0.01063254873131479,0.9911546363765638,Not significant
ENSG00000049167.16,ERCC8,-0.4782669452838348,0.1609852514847745,-0.4677260732572963,0.46534840244803555,Not significant
ENSG00000156735.11,BAG4,-0.3526331475614726,0.16100775758500924,0.08302777515219928,0.8443441510685973,Not significant
ENSG00000118007.13,STAG1,0.23096301104212172,0.16121111904258031,0.02112048707436125,0.95459669498586,Not significant
ENSG00000225975.9,ZNF567-DT,1.179334595857824,0.16121111904258031,0.26855277162261343,0.6639723251564157,Not significant
ENSG00000198522.14,GPN1,-0.2402425568947656,0.16121272770222864,0.0145607952869529,0.9723121748233032,Not significant
ENSG00000055208.20,TAB2,-0.26767791762068177,0.16135364122561183,-0.23897364293878223,0.24429708886217305,Not significant
ENSG00000034533.12,ASTE1,-0.42718792624221824,0.1613623949369592,-0.6524742708568031,0.30174075212858986,Not significant
ENSG00000125743.11,SNRPD2,-0.2906924872041304,0.16142161503656546,-0.31786708642413336,0.21923590510032,Not significant
ENSG00000163191.6,S100A11,0.2342247760252902,0.16147035298799983,-0.11565812376269488,0.7545492504696946,Not significant
ENSG00000125503.13,PPP1R12C,0.32617776026382617,0.16159294142355624,-0.4390244702864963,0.27299811504365007,Not significant
ENSG00000141556.22,TBCD,0.22901642267965308,0.16164320811486346,0.2871315046208255,0.3992153967628884,Not significant
ENSG00000173852.16,DPY19L1,0.29486280945872706,0.16164320811486346,0.1669296008447679,0.7000417673164325,Not significant
ENSG00000237651.8,C2orf74,-0.6934442378538606,0.16167654700033512,-0.22382471596172268,0.733406260950027,Not significant
ENSG00000146676.10,PURB,0.28518573797270097,0.16167654700033512,0.5479050110531193,0.02824828550365021,KO only
ENSG00000108599.15,AKAP10,0.29692534919694435,0.16181185227322176,0.02217324108566169,0.9723121748233032,Not significant
ENSG00000196428.13,TSC22D2,0.4424469968653748,0.1619025443841386,-0.17224024124288068,0.7952132452997295,Not significant
ENSG00000167685.15,ZNF444,-0.4151915860054944,0.161906649009341,0.33866867709943066,0.7018141093416983,Not significant
ENSG00000238083.10,LRRC37A,-0.6592869017892898,0.1619883735272372,0.5492947729085024,0.39119169427729694,Not significant
ENSG00000125354.24,SEPTIN6,-0.17668762388197545,0.1619883735272372,0.21630773596007183,0.2163537017361088,Not significant
ENSG00000102974.16,CTCF,-0.1959006575521135,0.1621895083453382,0.00825015530711192,0.9779608964853398,Not significant
ENSG00000140941.14,MAP1LC3B,0.19739957561777516,0.1622033951712176,0.48278664085948514,0.02933407704770166,KO only
ENSG00000198642.8,KLHL9,-0.24406282071557553,0.16239142730791695,0.08224101395455416,0.8018277742997955,Not significant
ENSG00000229994.1,RPL5P4,-1.2154183026707504,0.16256278123655135,-0.5269478174975407,0.02224061054347537,KO only
ENSG00000128016.8,ZFP36,0.2592742368073463,0.16263588740884047,0.37012117141673434,0.541798002182886,Not significant
ENSG00000070831.18,CDC42,-0.5399537819023754,0.16263588740884047,-0.14652213098675426,0.4668837700418008,Not significant
ENSG00000074755.15,ZZEF1,-0.30710984222078275,0.16266220394844583,-0.56528589225868775,0.08041911024044886,Not significant
ENSG00000090863.12,GLG1,-0.35866372191236195,0.16284262409883157,-0.21285418708390672,0.2959407704821258,Not significant
ENSG00000100227.19,POLDIP3,-0.2349012969553662,0.1630285938024632,-0.3823421934502555,0.3625658115360276,Not significant
ENSG00000214894.8,LINC00243,-1.7000476065681631,0.16311034109678155,-0.5269753661333386,0.23339123306794288,Not significant
ENSG00000170175.11,CHRNB1,-0.5272206098202028,0.1632218204235875,-0.7031118344346858,0.22388337534667385,Not significant
ENSG00000251247.13,ZNF345,0.7137550185242094,0.16336721979621038,0.30614947288401967,0.6995392757356679,Not significant
ENSG00000156639.12,ZFAND3,0.22731209233710983,0.16337822804929558,0.3965854859689356,0.20575529949951848,Not significant
ENSG00000142765.18,SYTL1,-0.43368165013415527,0.16354925458882802,-1.3530671993213006,0.1319773289065765,Not significant
ENSG00000154229.12,PRKCA,0.3019716213157797,0.16354925458882802,0.3820260756090113,0.1511842280981437,Not significant
ENSG00000130755.13,GMFG,-0.26609854984322723,0.16361552346201608,-0.3551369753834937,0.06497481916684701,Not significant
ENSG00000166750.10,SLFN5,-0.605456451343265,0.1636476253884112,-0.9777279084263464,3.624429573955449e-6,KO only
ENSG00000080822.17,CLDND1,0.20635088793530176,0.1638805579447624,-0.13867868802464786,0.621638706401074,Not significant
ENSG00000213859.8,KCTD11,-0.614616365243276,0.16397381830018895,1.1150234314814875,0.28552368448184284,Not significant
ENSG00000124788.19,ATXN1,0.30813509213194035,0.16400904217001816,0.4920006004754119,0.03060153264466444,KO only
ENSG00000198851.10,CD3E,0.1603902076388887,0.16403960578928367,0.17194037169198795,0.509691093970498,Not significant
ENSG00000011275.19,RNF216,0.2801655389548239,0.16404600612462883,-0.09348271888573394,0.8105638242632662,Not significant
ENSG00000102760.13,RGCC,-0.47322508714299816,0.16412352599705973,-0.1919417145174225,0.7555473545808168,Not significant
ENSG00000126814.7,TRMT5,0.4453119276477617,0.16412352599705973,-0.3849535372169553,0.17200599008667916,Not significant
ENSG00000172469.17,MANEA,0.2818877306064364,0.16412352599705973,0.06812074267364057,0.8844221289452825,Not significant
ENSG00000101447.15,FAM83D,-0.6090235839215936,0.16412352599705973,-0.15544471896300313,0.8106056724657138,Not significant
ENSG00000168393.13,DTYMK,0.4060329780493956,0.16412352599705973,-0.08120510061681896,0.9261476927516756,Not significant
ENSG00000170776.22,AKAP13,0.34331238222972027,0.16412352599705973,-0.01158446837654043,0.9684562992209164,Not significant
ENSG00000105708.9,ZNF14,-0.4384827325306758,0.16418109815897036,-0.2931373366441309,0.7952132452997295,Not significant
ENSG00000106348.19,IMPDH1,-0.28372784376835325,0.16428838178167995,-0.4948555382371776,0.555292209643515,Not significant
ENSG00000111554.15,MDM1,0.4154289891362363,0.16435540436048596,-0.18003191535409097,0.7212447271701573,Not significant
ENSG00000112237.13,CCNC,-0.37810133552246217,0.1647129036591743,-0.3237941295442134,0.1902810699729955,Not significant
ENSG00000186174.13,BCL9L,-0.29524823579765536,0.16475457452361852,-0.9165139862259368,0.00136472263654545,KO only
